sentence pair id,evaluator id,score,human translation,machine translation,original
BG_SE_159,BBC_Bulgarian_03,93,"Привържениците на конспиративните теории са убедени, че кацането на Луната е лъжа и, че кадрите, на които Нийл Армстронг и Едуин Олдрин на 21 юли 1969-а се разхождат по нейната повърхност, са монтаж. ","Теоретиците на конспирацията вярват, че лунното кацане е фалшива, и че Нийл Армстронг и Buzz алдрин обикаля на 21-ви юли, 1969 г., на саундтрак, вместо на Луната.","Conspiracy theorists believe that the lunar landing was a fake, and that Neil Armstrong and Buzz Aldrin walked around on July 21st, 1969, on a soundstage instead of the moon."
BG_SE_159,BBC_Bulgarian_01,92,"Привържениците на конспиративните теории са убедени, че кацането на Луната е лъжа и, че кадрите, на които Нийл Армстронг и Едуин Олдрин на 21 юли 1969-а се разхождат по нейната повърхност, са монтаж. ","Теоретиците на конспирацията вярват, че лунното кацане е фалшива, и че Нийл Армстронг и Buzz алдрин обикаля на 21-ви юли, 1969 г., на саундтрак, вместо на Луната.","Conspiracy theorists believe that the lunar landing was a fake, and that Neil Armstrong and Buzz Aldrin walked around on July 21st, 1969, on a soundstage instead of the moon."
BG_SE_160,DW_Bulgarian_01,20, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,BBC_Bulgarian_02,14, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,BBC_Bulgarian_03,11, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,DW_Bulgarian_02,13, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,BBC_Bulgarian_01,14, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_161,DW_Bulgarian_02,91,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,BBC_Bulgarian_02,90,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,BBC_Bulgarian_01,90,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,DW_Bulgarian_01,87,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,BBC_Bulgarian_03,88,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_163,BBC_Bulgarian_02,15,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,DW_Bulgarian_01,17,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,DW_Bulgarian_02,19,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,BBC_Bulgarian_01,18,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,BBC_Bulgarian_03,12,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_164,BBC_Bulgarian_03,89,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,BBC_Bulgarian_01,99,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,DW_Bulgarian_01,93,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,DW_Bulgarian_02,98,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,BBC_Bulgarian_02,92,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_165,BBC_Bulgarian_02,64,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_165,BBC_Bulgarian_03,63,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_165,DW_Bulgarian_01,63,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_165,BBC_Bulgarian_01,57,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_165,DW_Bulgarian_02,59,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_166,BBC_Bulgarian_02,49,"Подобно на колегите си, и той работи срещу минимално заплащане, често по 10-12 часа на ден.","Редом с колегите си той работи за минималната работна заплата, често за 10 до 12 часа на ден.","Alongside his colleagues, he works for the minimum wage, often for 10 to 12 hours a day. "
BG_SE_166,DW_Bulgarian_01,51,"Подобно на колегите си, и той работи срещу минимално заплащане, често по 10-12 часа на ден.","Редом с колегите си той работи за минималната работна заплата, често за 10 до 12 часа на ден.","Alongside his colleagues, he works for the minimum wage, often for 10 to 12 hours a day. "
BG_SE_166,BBC_Bulgarian_01,47,"Подобно на колегите си, и той работи срещу минимално заплащане, често по 10-12 часа на ден.","Редом с колегите си той работи за минималната работна заплата, често за 10 до 12 часа на ден.","Alongside his colleagues, he works for the minimum wage, often for 10 to 12 hours a day. "
BG_SE_166,DW_Bulgarian_02,47,"Подобно на колегите си, и той работи срещу минимално заплащане, често по 10-12 часа на ден.","Редом с колегите си той работи за минималната работна заплата, често за 10 до 12 часа на ден.","Alongside his colleagues, he works for the minimum wage, often for 10 to 12 hours a day. "
BG_SE_166,BBC_Bulgarian_03,43,"Подобно на колегите си, и той работи срещу минимално заплащане, често по 10-12 часа на ден.","Редом с колегите си той работи за минималната работна заплата, често за 10 до 12 часа на ден.","Alongside his colleagues, he works for the minimum wage, often for 10 to 12 hours a day. "
BG_SE_167,DW_Bulgarian_02,89,"Политиците в Лондон нехаят за нас, казва Ангъс Портър, в чиято ферма работят 140 сезонни работници - нито един от които не е британец. ","Политиците в Лондон пренебрегват и се отказват от нас, казва gimen Porter, който стопанисва фермата и осигурява работа на 140 сезонни работници - нито един от тях не е британец.","The politicians in London neglect and abandon us, says Angus Porter, who runs the farm and employs 140 seasonal workers - not one of them is British. "
BG_SE_167,BBC_Bulgarian_02,88,"Политиците в Лондон нехаят за нас, казва Ангъс Портър, в чиято ферма работят 140 сезонни работници - нито един от които не е британец. ","Политиците в Лондон пренебрегват и се отказват от нас, казва gimen Porter, който стопанисва фермата и осигурява работа на 140 сезонни работници - нито един от тях не е британец.","The politicians in London neglect and abandon us, says Angus Porter, who runs the farm and employs 140 seasonal workers - not one of them is British. "
BG_SE_167,BBC_Bulgarian_03,91,"Политиците в Лондон нехаят за нас, казва Ангъс Портър, в чиято ферма работят 140 сезонни работници - нито един от които не е британец. ","Политиците в Лондон пренебрегват и се отказват от нас, казва gimen Porter, който стопанисва фермата и осигурява работа на 140 сезонни работници - нито един от тях не е британец.","The politicians in London neglect and abandon us, says Angus Porter, who runs the farm and employs 140 seasonal workers - not one of them is British. "
BG_SE_167,DW_Bulgarian_01,90,"Политиците в Лондон нехаят за нас, казва Ангъс Портър, в чиято ферма работят 140 сезонни работници - нито един от които не е британец. ","Политиците в Лондон пренебрегват и се отказват от нас, казва gimen Porter, който стопанисва фермата и осигурява работа на 140 сезонни работници - нито един от тях не е британец.","The politicians in London neglect and abandon us, says Angus Porter, who runs the farm and employs 140 seasonal workers - not one of them is British. "
BG_SE_167,BBC_Bulgarian_01,88,"Политиците в Лондон нехаят за нас, казва Ангъс Портър, в чиято ферма работят 140 сезонни работници - нито един от които не е британец. ","Политиците в Лондон пренебрегват и се отказват от нас, казва gimen Porter, който стопанисва фермата и осигурява работа на 140 сезонни работници - нито един от тях не е британец.","The politicians in London neglect and abandon us, says Angus Porter, who runs the farm and employs 140 seasonal workers - not one of them is British. "
BG_SE_168,DW_Bulgarian_01,63,"Заплашваха ме, че ще бъда изправен пред съда за убийство.  ","Бях заплашен, че ще бъда изправен пред съда за убийство.",I was threatened with being put on trial for murder. 
BG_SE_168,DW_Bulgarian_02,66,"Заплашваха ме, че ще бъда изправен пред съда за убийство.  ","Бях заплашен, че ще бъда изправен пред съда за убийство.",I was threatened with being put on trial for murder. 
BG_SE_168,BBC_Bulgarian_01,67,"Заплашваха ме, че ще бъда изправен пред съда за убийство.  ","Бях заплашен, че ще бъда изправен пред съда за убийство.",I was threatened with being put on trial for murder. 
BG_SE_168,BBC_Bulgarian_03,66,"Заплашваха ме, че ще бъда изправен пред съда за убийство.  ","Бях заплашен, че ще бъда изправен пред съда за убийство.",I was threatened with being put on trial for murder. 
BG_SE_168,BBC_Bulgarian_02,63,"Заплашваха ме, че ще бъда изправен пред съда за убийство.  ","Бях заплашен, че ще бъда изправен пред съда за убийство.",I was threatened with being put on trial for murder. 
BG_SE_169,DW_Bulgarian_01,11,"﻿Шотландските Високи земи са известни със спиращите дъха пейзажи, приказните замъци и чистите езера. ","Шотландските възвишения са известни със своите спиращи дъха пейзажи, приказни замъци и чисти езера.","The Scottish Highlands are famous for their breathtaking landscapes,  fabulous castles and clean lakes. "
BG_SE_169,BBC_Bulgarian_02,20,"﻿Шотландските Високи земи са известни със спиращите дъха пейзажи, приказните замъци и чистите езера. ","Шотландските възвишения са известни със своите спиращи дъха пейзажи, приказни замъци и чисти езера.","The Scottish Highlands are famous for their breathtaking landscapes,  fabulous castles and clean lakes. "
BG_SE_169,BBC_Bulgarian_01,19,"﻿Шотландските Високи земи са известни със спиращите дъха пейзажи, приказните замъци и чистите езера. ","Шотландските възвишения са известни със своите спиращи дъха пейзажи, приказни замъци и чисти езера.","The Scottish Highlands are famous for their breathtaking landscapes,  fabulous castles and clean lakes. "
BG_SE_169,DW_Bulgarian_02,20,"﻿Шотландските Високи земи са известни със спиращите дъха пейзажи, приказните замъци и чистите езера. ","Шотландските възвишения са известни със своите спиращи дъха пейзажи, приказни замъци и чисти езера.","The Scottish Highlands are famous for their breathtaking landscapes,  fabulous castles and clean lakes. "
BG_SE_169,BBC_Bulgarian_03,21,"﻿Шотландските Високи земи са известни със спиращите дъха пейзажи, приказните замъци и чистите езера. ","Шотландските възвишения са известни със своите спиращи дъха пейзажи, приказни замъци и чисти езера.","The Scottish Highlands are famous for their breathtaking landscapes,  fabulous castles and clean lakes. "
BG_SE_170,BBC_Bulgarian_01,98,"Макар горските пожари да не са рядкост в Арктика, през този сезон те са необичайно много. ","Въпреки че горските пожари не са рядкост в Арктика, този сезон те са необичайно високи.","Although forest fires are not uncommon in the Arctic, they are unusually high this season."
BG_SE_170,DW_Bulgarian_02,96,"Макар горските пожари да не са рядкост в Арктика, през този сезон те са необичайно много. ","Въпреки че горските пожари не са рядкост в Арктика, този сезон те са необичайно високи.","Although forest fires are not uncommon in the Arctic, they are unusually high this season."
BG_SE_170,DW_Bulgarian_01,99,"Макар горските пожари да не са рядкост в Арктика, през този сезон те са необичайно много. ","Въпреки че горските пожари не са рядкост в Арктика, този сезон те са необичайно високи.","Although forest fires are not uncommon in the Arctic, they are unusually high this season."
BG_SE_170,BBC_Bulgarian_03,90,"Макар горските пожари да не са рядкост в Арктика, през този сезон те са необичайно много. ","Въпреки че горските пожари не са рядкост в Арктика, този сезон те са необичайно високи.","Although forest fires are not uncommon in the Arctic, they are unusually high this season."
BG_SE_170,BBC_Bulgarian_02,94,"Макар горските пожари да не са рядкост в Арктика, през този сезон те са необичайно много. ","Въпреки че горските пожари не са рядкост в Арктика, този сезон те са необичайно високи.","Although forest fires are not uncommon in the Arctic, they are unusually high this season."
BG_SE_171,BBC_Bulgarian_02,26,Кой ще е тринайсетият?,Кой ще е тринадесетият?,Who will be the thirteenth?
BG_SE_171,BBC_Bulgarian_01,33,Кой ще е тринайсетият?,Кой ще е тринадесетият?,Who will be the thirteenth?
BG_SE_171,BBC_Bulgarian_03,32,Кой ще е тринайсетият?,Кой ще е тринадесетият?,Who will be the thirteenth?
BG_SE_171,DW_Bulgarian_02,31,Кой ще е тринайсетият?,Кой ще е тринадесетият?,Who will be the thirteenth?
BG_SE_171,DW_Bulgarian_01,29,Кой ще е тринайсетият?,Кой ще е тринадесетият?,Who will be the thirteenth?
BG_SE_172,DW_Bulgarian_01,84,"Без тях би било много, много трудно. ","Без тях, добре, би било много, много трудно.","Without them, well it would be very, very difficult."
BG_SE_172,BBC_Bulgarian_03,81,"Без тях би било много, много трудно. ","Без тях, добре, би било много, много трудно.","Without them, well it would be very, very difficult."
BG_SE_172,BBC_Bulgarian_01,80,"Без тях би било много, много трудно. ","Без тях, добре, би било много, много трудно.","Without them, well it would be very, very difficult."
BG_SE_172,BBC_Bulgarian_02,85,"Без тях би било много, много трудно. ","Без тях, добре, би било много, много трудно.","Without them, well it would be very, very difficult."
BG_SE_172,DW_Bulgarian_02,81,"Без тях би било много, много трудно. ","Без тях, добре, би било много, много трудно.","Without them, well it would be very, very difficult."
BG_SE_174,BBC_Bulgarian_03,5,"""Ако всички се интересуват само от забавлението, изкуството загива.""","""Ако всичко, което сте след е просто да се забавляват, това е мястото, където изкуството завършва"".","“If all you're after is just to entertain, that's where art ends."""
BG_SE_174,BBC_Bulgarian_02,5,"""Ако всички се интересуват само от забавлението, изкуството загива.""","""Ако всичко, което сте след е просто да се забавляват, това е мястото, където изкуството завършва"".","“If all you're after is just to entertain, that's where art ends."""
BG_SE_174,DW_Bulgarian_01,4,"""Ако всички се интересуват само от забавлението, изкуството загива.""","""Ако всичко, което сте след е просто да се забавляват, това е мястото, където изкуството завършва"".","“If all you're after is just to entertain, that's where art ends."""
BG_SE_174,BBC_Bulgarian_01,1,"""Ако всички се интересуват само от забавлението, изкуството загива.""","""Ако всичко, което сте след е просто да се забавляват, това е мястото, където изкуството завършва"".","“If all you're after is just to entertain, that's where art ends."""
BG_SE_174,DW_Bulgarian_02,8,"""Ако всички се интересуват само от забавлението, изкуството загива.""","""Ако всичко, което сте след е просто да се забавляват, това е мястото, където изкуството завършва"".","“If all you're after is just to entertain, that's where art ends."""
BG_SE_175,DW_Bulgarian_01,2,Обяснението на НАСА: Олдрин обръщал знамето на различни страни за снимките. ,Обяснението на НАСА: Олдрин е усукал пилона към различни страни за снимките.,NASA's explanation: Aldrin was twisting the flagpole towards different countries for the photos.
BG_SE_175,BBC_Bulgarian_01,8,Обяснението на НАСА: Олдрин обръщал знамето на различни страни за снимките. ,Обяснението на НАСА: Олдрин е усукал пилона към различни страни за снимките.,NASA's explanation: Aldrin was twisting the flagpole towards different countries for the photos.
BG_SE_175,BBC_Bulgarian_02,7,Обяснението на НАСА: Олдрин обръщал знамето на различни страни за снимките. ,Обяснението на НАСА: Олдрин е усукал пилона към различни страни за снимките.,NASA's explanation: Aldrin was twisting the flagpole towards different countries for the photos.
BG_SE_175,DW_Bulgarian_02,6,Обяснението на НАСА: Олдрин обръщал знамето на различни страни за снимките. ,Обяснението на НАСА: Олдрин е усукал пилона към различни страни за снимките.,NASA's explanation: Aldrin was twisting the flagpole towards different countries for the photos.
BG_SE_175,BBC_Bulgarian_03,10,Обяснението на НАСА: Олдрин обръщал знамето на различни страни за снимките. ,Обяснението на НАСА: Олдрин е усукал пилона към различни страни за снимките.,NASA's explanation: Aldrin was twisting the flagpole towards different countries for the photos.
BG_SE_176,DW_Bulgarian_01,82,"Това води до свиване на нейната повърхност като при гроздовото зърно, което се превръща в стафида. ","Това кара повърхността му да се руши като грозде, превръщащо се в стафиди.",This causes its surface to shrivel up like a grape turning into a raisin.
BG_SE_176,BBC_Bulgarian_02,86,"Това води до свиване на нейната повърхност като при гроздовото зърно, което се превръща в стафида. ","Това кара повърхността му да се руши като грозде, превръщащо се в стафиди.",This causes its surface to shrivel up like a grape turning into a raisin.
BG_SE_176,BBC_Bulgarian_01,80,"Това води до свиване на нейната повърхност като при гроздовото зърно, което се превръща в стафида. ","Това кара повърхността му да се руши като грозде, превръщащо се в стафиди.",This causes its surface to shrivel up like a grape turning into a raisin.
BG_SE_176,BBC_Bulgarian_03,80,"Това води до свиване на нейната повърхност като при гроздовото зърно, което се превръща в стафида. ","Това кара повърхността му да се руши като грозде, превръщащо се в стафиди.",This causes its surface to shrivel up like a grape turning into a raisin.
BG_SE_176,DW_Bulgarian_02,77,"Това води до свиване на нейната повърхност като при гроздовото зърно, което се превръща в стафида. ","Това кара повърхността му да се руши като грозде, превръщащо се в стафиди.",This causes its surface to shrivel up like a grape turning into a raisin.
BG_SE_177,BBC_Bulgarian_02,53,Работниците в ягодовите плантации обаче не виждат тази страна на Шотландия. ,Работниците по ягодовите насаждения обаче не стигат да видят тази страна на Шотландия.,"The workers on the strawberry plantations, however, don't get to see this side of Scotland."
BG_SE_177,BBC_Bulgarian_03,52,Работниците в ягодовите плантации обаче не виждат тази страна на Шотландия. ,Работниците по ягодовите насаждения обаче не стигат да видят тази страна на Шотландия.,"The workers on the strawberry plantations, however, don't get to see this side of Scotland."
BG_SE_177,DW_Bulgarian_01,50,Работниците в ягодовите плантации обаче не виждат тази страна на Шотландия. ,Работниците по ягодовите насаждения обаче не стигат да видят тази страна на Шотландия.,"The workers on the strawberry plantations, however, don't get to see this side of Scotland."
BG_SE_177,DW_Bulgarian_02,53,Работниците в ягодовите плантации обаче не виждат тази страна на Шотландия. ,Работниците по ягодовите насаждения обаче не стигат да видят тази страна на Шотландия.,"The workers on the strawberry plantations, however, don't get to see this side of Scotland."
BG_SE_177,BBC_Bulgarian_01,45,Работниците в ягодовите плантации обаче не виждат тази страна на Шотландия. ,Работниците по ягодовите насаждения обаче не стигат да видят тази страна на Шотландия.,"The workers on the strawberry plantations, however, don't get to see this side of Scotland."
BG_SE_178,BBC_Bulgarian_02,15,"Дойдоха няколко шотландци, поработиха 2-3 дни и напуснаха, защото работата е тежка. ","Имахме някои шотландски момчета, те дойдоха, работи 2,3 дни и след това си тръгна, заради трудната работа.","We had some Scottish guys, they came, the worked 2,3 days and then left, because of the hard job."
BG_SE_178,DW_Bulgarian_02,6,"Дойдоха няколко шотландци, поработиха 2-3 дни и напуснаха, защото работата е тежка. ","Имахме някои шотландски момчета, те дойдоха, работи 2,3 дни и след това си тръгна, заради трудната работа.","We had some Scottish guys, they came, the worked 2,3 days and then left, because of the hard job."
BG_SE_178,BBC_Bulgarian_01,15,"Дойдоха няколко шотландци, поработиха 2-3 дни и напуснаха, защото работата е тежка. ","Имахме някои шотландски момчета, те дойдоха, работи 2,3 дни и след това си тръгна, заради трудната работа.","We had some Scottish guys, they came, the worked 2,3 days and then left, because of the hard job."
BG_SE_178,BBC_Bulgarian_03,13,"Дойдоха няколко шотландци, поработиха 2-3 дни и напуснаха, защото работата е тежка. ","Имахме някои шотландски момчета, те дойдоха, работи 2,3 дни и след това си тръгна, заради трудната работа.","We had some Scottish guys, they came, the worked 2,3 days and then left, because of the hard job."
BG_SE_178,DW_Bulgarian_01,13,"Дойдоха няколко шотландци, поработиха 2-3 дни и напуснаха, защото работата е тежка. ","Имахме някои шотландски момчета, те дойдоха, работи 2,3 дни и след това си тръгна, заради трудната работа.","We had some Scottish guys, they came, the worked 2,3 days and then left, because of the hard job."
BG_SE_179,BBC_Bulgarian_03,77,В правно отношение Евгений не е никакъв на децата ни. ,Евгений няма правоотношения с децата.,Yevgeny has no legal relationship to the children. 
BG_SE_179,DW_Bulgarian_01,81,В правно отношение Евгений не е никакъв на децата ни. ,Евгений няма правоотношения с децата.,Yevgeny has no legal relationship to the children. 
BG_SE_179,BBC_Bulgarian_02,78,В правно отношение Евгений не е никакъв на децата ни. ,Евгений няма правоотношения с децата.,Yevgeny has no legal relationship to the children. 
BG_SE_179,BBC_Bulgarian_01,83,В правно отношение Евгений не е никакъв на децата ни. ,Евгений няма правоотношения с децата.,Yevgeny has no legal relationship to the children. 
BG_SE_179,DW_Bulgarian_02,80,В правно отношение Евгений не е никакъв на децата ни. ,Евгений няма правоотношения с децата.,Yevgeny has no legal relationship to the children. 
BG_SE_180,BBC_Bulgarian_03,24,"Милонов заплаши, че изцяло ще забрани ""Рамщайн"" в Русия, макар че концертът бе разрешен само за лица над 18 години. ","Миронов заплаши да забрани на Rammstein от Русия изцяло, въпреки факта, че концертът е отворен само за тези на 18 и повече години.","Milonov threatened to ban Rammstein from Russia altogether, despite the fact that the concert was only open to those aged 18 and older."
BG_SE_180,DW_Bulgarian_01,26,"Милонов заплаши, че изцяло ще забрани ""Рамщайн"" в Русия, макар че концертът бе разрешен само за лица над 18 години. ","Миронов заплаши да забрани на Rammstein от Русия изцяло, въпреки факта, че концертът е отворен само за тези на 18 и повече години.","Milonov threatened to ban Rammstein from Russia altogether, despite the fact that the concert was only open to those aged 18 and older."
BG_SE_180,DW_Bulgarian_02,22,"Милонов заплаши, че изцяло ще забрани ""Рамщайн"" в Русия, макар че концертът бе разрешен само за лица над 18 години. ","Миронов заплаши да забрани на Rammstein от Русия изцяло, въпреки факта, че концертът е отворен само за тези на 18 и повече години.","Milonov threatened to ban Rammstein from Russia altogether, despite the fact that the concert was only open to those aged 18 and older."
BG_SE_180,BBC_Bulgarian_01,23,"Милонов заплаши, че изцяло ще забрани ""Рамщайн"" в Русия, макар че концертът бе разрешен само за лица над 18 години. ","Миронов заплаши да забрани на Rammstein от Русия изцяло, въпреки факта, че концертът е отворен само за тези на 18 и повече години.","Milonov threatened to ban Rammstein from Russia altogether, despite the fact that the concert was only open to those aged 18 and older."
BG_SE_180,BBC_Bulgarian_02,26,"Милонов заплаши, че изцяло ще забрани ""Рамщайн"" в Русия, макар че концертът бе разрешен само за лица над 18 години. ","Миронов заплаши да забрани на Rammstein от Русия изцяло, въпреки факта, че концертът е отворен само за тези на 18 и повече години.","Milonov threatened to ban Rammstein from Russia altogether, despite the fact that the concert was only open to those aged 18 and older."
BG_SE_181,DW_Bulgarian_02,26," Според изследванията на НАСА, Луната се смалява и бавно губи вътрешната си топлина. ",Според изследване на НАСА Луната се свива и бавно губи топлина.,"According to NASA research, the moon is shrinking and  is slowly losing heat."
BG_SE_181,BBC_Bulgarian_02,27," Според изследванията на НАСА, Луната се смалява и бавно губи вътрешната си топлина. ",Според изследване на НАСА Луната се свива и бавно губи топлина.,"According to NASA research, the moon is shrinking and  is slowly losing heat."
BG_SE_181,DW_Bulgarian_01,32," Според изследванията на НАСА, Луната се смалява и бавно губи вътрешната си топлина. ",Според изследване на НАСА Луната се свива и бавно губи топлина.,"According to NASA research, the moon is shrinking and  is slowly losing heat."
BG_SE_181,BBC_Bulgarian_01,33," Според изследванията на НАСА, Луната се смалява и бавно губи вътрешната си топлина. ",Според изследване на НАСА Луната се свива и бавно губи топлина.,"According to NASA research, the moon is shrinking and  is slowly losing heat."
BG_SE_181,BBC_Bulgarian_03,30," Според изследванията на НАСА, Луната се смалява и бавно губи вътрешната си топлина. ",Според изследване на НАСА Луната се свива и бавно губи топлина.,"According to NASA research, the moon is shrinking and  is slowly losing heat."
BG_SE_182,BBC_Bulgarian_01,69,﻿Седем изненадващи факта за Луната.,Седем изненадващи забавни факта за Луната.,Seven surprising fun facts about the Moon.
BG_SE_182,DW_Bulgarian_01,64,﻿Седем изненадващи факта за Луната.,Седем изненадващи забавни факта за Луната.,Seven surprising fun facts about the Moon.
BG_SE_182,DW_Bulgarian_02,72,﻿Седем изненадващи факта за Луната.,Седем изненадващи забавни факта за Луната.,Seven surprising fun facts about the Moon.
BG_SE_182,BBC_Bulgarian_02,64,﻿Седем изненадващи факта за Луната.,Седем изненадващи забавни факта за Луната.,Seven surprising fun facts about the Moon.
BG_SE_182,BBC_Bulgarian_03,68,﻿Седем изненадващи факта за Луната.,Седем изненадващи забавни факта за Луната.,Seven surprising fun facts about the Moon.
BG_SE_183,DW_Bulgarian_01,22,"Мисля, че не знам как бихме могли да се справим с работата. ","Имам предвид, не знам как дори бихме започнали да си вършим работата.","I mean, I don't know how we would even begin to do our work."
BG_SE_183,BBC_Bulgarian_02,29,"Мисля, че не знам как бихме могли да се справим с работата. ","Имам предвид, не знам как дори бихме започнали да си вършим работата.","I mean, I don't know how we would even begin to do our work."
BG_SE_183,BBC_Bulgarian_03,22,"Мисля, че не знам как бихме могли да се справим с работата. ","Имам предвид, не знам как дори бихме започнали да си вършим работата.","I mean, I don't know how we would even begin to do our work."
BG_SE_183,DW_Bulgarian_02,29,"Мисля, че не знам как бихме могли да се справим с работата. ","Имам предвид, не знам как дори бихме започнали да си вършим работата.","I mean, I don't know how we would even begin to do our work."
BG_SE_183,BBC_Bulgarian_01,21,"Мисля, че не знам как бихме могли да се справим с работата. ","Имам предвид, не знам как дори бихме започнали да си вършим работата.","I mean, I don't know how we would even begin to do our work."
BG_SE_185,BBC_Bulgarian_01,40,"А може и да е жена?""Искаме да провокираме, да раздвижваме хората."" ","А може би ще е жена?""Искаме да провокираме, да раздвижим хората"".","And maybe it'll be a woman?""We want to provoke, to move people.” "
BG_SE_185,DW_Bulgarian_02,38,"А може и да е жена?""Искаме да провокираме, да раздвижваме хората."" ","А може би ще е жена?""Искаме да провокираме, да раздвижим хората"".","And maybe it'll be a woman?""We want to provoke, to move people.” "
BG_SE_185,BBC_Bulgarian_03,39,"А може и да е жена?""Искаме да провокираме, да раздвижваме хората."" ","А може би ще е жена?""Искаме да провокираме, да раздвижим хората"".","And maybe it'll be a woman?""We want to provoke, to move people.” "
BG_SE_185,BBC_Bulgarian_02,39,"А може и да е жена?""Искаме да провокираме, да раздвижваме хората."" ","А може би ще е жена?""Искаме да провокираме, да раздвижим хората"".","And maybe it'll be a woman?""We want to provoke, to move people.” "
